brand,model,battery,year,height,width,weight,sim,numofsim,simtype,displaysize,displayresolution,os,chipset,cpu,gpu,memoryslot,maxextmemory,RAM,cam1MP,cam1video,cam2MP,cam2video,ir,radio,usb,nfc,fingerprint,price,basemark,loudspeaker,audioquality,endurance
Samsung,Galaxy J7 Pro,3600,2017,152.5,74.8,181,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.5,1080 x 1920,"Android 7.0 (Nougat), upgradable to Android 8.1 (Oreo)",Exynos 7870 Octa (14 nm),Octa-core 1.6 GHz Cortex-A53,Mali-T830 MP1,"microSD, up to 256 GB (dedicated slot)",no data,32/64,13,1080,13,1080,no data,,"microUSB 2.0, USB On-The-Go",Yes,Yes,200,5497,68,-92.7,107
Samsung,Galaxy J7 (2017),no data,2017,152.5,74.8,181,"Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.5,1080 x 1920,"Android 7.0 (Nougat), 8.1 (Oreo), planned upgrade to Android 9.0 (Pie)",Exynos 7870 Octa (14 nm),Octa-core 1.6 GHz Cortex-A53,Mali-T830 MP1,"microSD, up to 256 GB (dedicated slot)",no data,16,13,1080,13,1080,no data,,"microUSB 2.0, USB On-The-Go",Yes,Yes,200,5489,67,-92.8,108
Samsung,Galaxy J5 (2017),3000,2017,146.2,71.3,160,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.2,720 x 1280,"Android 7.0 (Nougat), upgradable to Android 8.1 (Oreo)",Exynos 7870 Octa (14 nm),Octa-core 1.6 GHz Cortex-A53,Mali-T830 MP1,"microSD, up to 256 GB (dedicated slot)",no data,16,13,1080,13,no data,no data,,microUSB 2.0,Yes,Yes,130,5258,68,-85,97
Samsung,Galaxy J3 (2017),2400,2017,143.2,70.3,142,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5,720 x 1280,"Android 7.0 (Nougat), upgradable to Android 8.0 (Oreo)",Exynos 7570 Quad (14 nm),Quad-core 1.4 GHz Cortex-A53,Mali-T720 MP2,"microSD, up to 256 GB (dedicated slot)",no data,16,13,1080,5,no data,no data,,"microUSB 2.0, USB On-The-Go",Yes,No,110,no data,no data,no data,no data
Samsung,Galaxy Folder2,1950,2017,122,60.2,165,"Dual SIM (Nano-SIM, dual stand-by)",no data,no data,3.8,480 x 800,Android 6.0 (Marshmallow),Qualcomm MSM8917 Snapdragon 425 (28 nm),Quad-core 1.4 GHz Cortex-A53,Adreno 308,"microSD, up to 256 GB (dedicated slot)",no data,16,8,1080,5,no data,no data,,microUSB 2.0,No,No,200,no data,no data,no data,no data
Samsung,Z4,2050,2017,132.9,69.2,143,"Single SIM (Micro-SIM) or Hybrid Dual SIM (Micro-SIM, dual stand-by)",no data,no data,4.5,480 x 800,Tizen 3.0,no data,Quad-core 1.5 GHz,no data,"microSD, up to 128 GB (uses shared SIM slot)",no data,8,5,720,5,no data,no data,,"microUSB 2.0, USB On-The-Go",No,No,80,no data,no data,no data,no data
Samsung,Galaxy S8,3000,2017,148.9,68.1,155,"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.8,1440 x 2960,"Android 7.0 (Nougat), upgradable to Android 9.0 (Pie); One UI",Exynos 8895 (10 nm) - EMEA<br>Qualcomm MSM8998 Snapdragon 835 (10 nm) - USA & China,Octa-core (4x2.3 GHz Mongoose M2 & 4x1.7 GHz Cortex-A53) - EMEA<br>Octa-core (4x2.35 GHz Kryo & 4x1.9 GHz Kryo) - USA & China,Mali-G71 MP20 - EMEA<br>Adreno 540 - USA & China,"microSD, up to 512 GB (uses shared SIM slot) - dual SIM model only",no data,64,12,2160,8,1440,no data,,"3.1, Type-C 1.0 reversible connector",Yes,Yes,390,42370,66,-92.5,84
Samsung,Galaxy S8+,3500,2017,159.5,73.4,173,"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)",no data,no data,6.2,1440 x 2960,"Android 7.0 (Nougat), upgradable to Android 8.0 (Oreo)",Exynos 8895 (10 nm) - EMEA<br>Qualcomm MSM8998 Snapdragon 835 (10 nm) - USA & China,Octa-core (4x2.3 GHz Mongoose M2 & 4x1.7 GHz Cortex-A53) - EMEA<br>Octa-core (4x2.35 GHz Kryo & 4x1.9 GHz Kryo) - USA & China,Mali-G71 MP20 - EMEA<br>Adreno 540 - USA & China,"microSD, up to 512 GB (uses shared SIM slot) - dual SIM model only",no data,128,12,2160,8,1440,no data,,"3.1, Type-C 1.0 reversible connector",Yes,Yes,470,43862,68,-92.2,88
Samsung,Gear S3 classic LTE,380,2017,49,46,57,Electronic SIM card (eSIM),no data,no data,1.3,360 x 360,Tizen-based wearable platform 4.0,Exynos 7270,Dual-core 1.0 GHz,no data,No,no data,4,no data,no data,no data,no data,no data,,No,Yes,No,330,no data,no data,no data,no data
Samsung,Galaxy C5 Pro,2600,2017,145.7,71.4,145,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.2,1080 x 1920,Android 7.0 (Nougat),Qualcomm MSM8953-Pro Snapdragon 626 (14 nm),Octa-core 2.2 GHz Cortex-A53,Adreno 506,"microSD, up to 256 GB (uses shared SIM slot)",no data,64,16,1080,16,no data,no data,,"2.0, Type-C 1.0 reversible connector",Yes,Yes,220,no data,no data,no data,no data
Samsung,Galaxy Xcover 4,2800,2017,146.2,73.3,172,Micro-SIM,no data,no data,5,720 x 1280,Android 7.0 (Nougat),Exynos 7570 Quad (14 nm),Quad-core 1.4 GHz Cortex-A53,Mali-T720 MP2,"microSD, up to 256 GB",no data,16,13,1080,5,no data,no data,,microUSB 2.0,Yes,No,240,no data,no data,no data,no data
Samsung,Galaxy Tab S3 9.7,6000,2017,237.3,169,429,Nano-SIM,no data,no data,9.7,1536 x 2048,"Android 7.0 (Nougat), upgradable to Android 8.0 (Oreo)",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,"microSD, up to 512 GB (dedicated slot)",no data,32,13,2160,5,1080,no data,,"3.1, Type-C 1.0 reversible connector; magnetic connector",No,Yes,400,no data,no data,no data,no data
Samsung,Galaxy J1 mini prime,1500,2016,121.6,63.1,126,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)",no data,no data,4,480 x 800,Android 5.1 (Lollipop) - 3G model<br>Android 6.0 (Marshmallow) - LTE model,Spreadtrum SC9830,"Quad-core 1.5 GHz - J106F/DS<br>Quad-core 1.2 GHz - J106B/DS, J106H/DS",Mali-400MP2,"microSD, up to 256 GB (dedicated slot)",no data,8,5,720,no data,no data,no data,,microUSB 2.0,No,No,110,no data,no data,no data,no data
Samsung,Galaxy J3 Emerge,2600,2017,140.9,70.1,147,Nano-SIM,no data,no data,5,720 x 1280,Android 6.0.1 (Marshmallow)<br>Android 7.0 (Nougat) - Amp Prime 2,"Qualcomm MSM8937 Snapdragon 430 (28 nm) - Sprint<br>Qualcomm MSM8917 Snapdragon 425 (28 nm) - BoostMobile, Cricket, T-Mobile","Octa-core 1.4 GHz Cortex-A53 - Sprint<br>Quad-core 1.4 GHz Cortex-A53 - BoostMobile, Cricket, T-Mobile","Adreno 505 - Sprint<br>Adreno 308 - BoostMobile, Cricket, T-Mobile","microSD, up to 256 GB (dedicated slot)",no data,16,5,1080,2,no data,no data,,microUSB 2.0,No,No,235,no data,no data,no data,no data
Samsung,Galaxy C7 Pro,3300,2017,156.5,77.2,172,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.7,1080 x 1920,"Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Qualcomm MSM8953-Pro Snapdragon 626 (14 nm),Octa-core 2.2 GHz Cortex-A53,Adreno 506,"microSD, up to 256 GB (uses shared SIM slot)",no data,64,16,1080,16,no data,no data,,"2.0, Type-C 1.0 reversible connector",Yes,Yes,300,no data,no data,no data,no data
Samsung,Galaxy A7 (2017),3600,2017,156.8,77.6,186,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.7,1080 x 1920,"Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Exynos 7880 (14 nm),Octa-core 1.9 GHz Cortex-A53,Mali-T830MP3,"microSD, up to 256 GB (dedicated slot)",no data,32,16,1080,16,1080,no data,,"2.0, Type-C 1.0 reversible connector",Yes,Yes,280,14619,66,no data,115
Samsung,Galaxy A5 (2017),3000,2017,146.1,71.4,157,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.2,1080 x 1920,"Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Exynos 7880 (14 nm),Octa-core 1.9 GHz Cortex-A53,Mali-T830MP3,"microSD, up to 256 GB (dedicated slot)",no data,32/64,16,1080,16,1080,no data,,"2.0, Type-C 1.0 reversible connector",Yes,Yes,250,no data,66,-93.1,95
Samsung,Galaxy A3 (2017),2350,2017,135.4,66.2,138,"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)",no data,no data,4.7,720 x 1280,"Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Exynos 7870 Octa (14 nm),Octa-core 1.6 GHz Cortex-A53,Mali-T830 MP1,"microSD, up to 256 GB (uses shared SIM slot) - dual SIM model only",no data,16,13,1080,8,no data,no data,,"2.0, Type-C 1.0 reversible connector",Yes,Yes,220,5160,66,-94.7,93
Samsung,Galaxy Grand Prime Plus,2600,2016,144.8,72.1,160,"Hybrid Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5,540 x 960,Android 6.0 (Marshmallow),Mediatek MT6737T (28 nm),Quad-core 1.4 GHz Cortex-A53,Mali-T720MP2,"microSD, up to 256 GB (uses shared SIM slot)",no data,8,8,720,5,no data,no data,,"microUSB 2.0, USB On-The-Go",No,No,140,no data,no data,no data,no data
Samsung,Galaxy J2 Prime,2600,2016,144.8,72.1,160,"Single SIM (Micro-SIM) or Hybrid Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5,540 x 960,Android 6.0 (Marshmallow),Mediatek MT6737T (28 nm),Quad-core 1.4 GHz Cortex-A53,Mali-T720MP2,"microSD, up to 256 GB (uses shared SIM slot) - dual SIM model only",no data,8,8,720,5,no data,no data,,"microUSB 2.0, USB On-The-Go",No,No,130,no data,no data,no data,no data
Samsung,Galaxy C9 Pro,4000,2016,162.9,80.7,189,"Dual SIM (Nano-SIM, dual stand-by)",no data,no data,6,1080 x 1920,"Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Qualcomm MSM8976 Pro Snapdragon 653 (28 nm),Octa-core (4x1.95 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Adreno 510,"microSD, up to 256 GB (dedicated slot)",no data,64,16,1080,16,1080,no data,,Type-C 1.0 reversible connector,Yes,Yes,430,no data,no data,no data,no data
Samsung,Galaxy C10,4000,no data,no data,no data,no data,"Dual SIM (Nano-SIM, dual stand-by)",no data,no data,6,1080 x 1920,Android 7.1.1 (Nougat),Qualcomm SDM660 Snapdragon 660 (14 nm),Octa-core (4x2.2 GHz Kryo 260 & 4x1.8 GHz Kryo 260),Adreno 512,"microSD, up to 256 GB (dedicated slot)",no data,64/128,13,2160,16,1080,no data,,Type-C 1.0 reversible connector,Yes,Yes,no data,no data,no data,no data,no data
Samsung,Galaxy A8 (2016),3300,2016,156.6,76.8,182,"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.7,1080 x 1920,Android 6.0.1 (Marshmallow),Exynos 7420 Octa (14 nm),Octa-core (4x2.1 GHz Cortex-A57 & 4x1.5 GHz Cortex-A53),Mali-T760MP8,"microSD, up to 256 GB (uses shared SIM slot)",no data,32,16,1080,8,1080,no data,,microUSB 2.0,Yes,Yes,300,no data,no data,no data,no data
Samsung,Galaxy On8,3300,2016,151.7,76,169,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5.5,1080 x 1920,Android 6.0.1 (Marshmallow),Exynos 7580 Octa,Octa-core 1.6 GHz Cortex-A53,Mali-T720MP2,"microSD, up to 256 GB (dedicated slot)",no data,16,13,1080,5,no data,no data,,microUSB 2.0,Yes,No,200,no data,no data,no data,no data
Samsung,Galaxy On7 (2016),3300,2016,151.7,75,167,Dual SIM,no data,no data,5.5,1080 x 1920,"Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,"microSD, up to 256 GB (dedicated slot)",no data,32,13,1080,8,no data,no data,,microUSB 2.0,No,Yes,200,no data,no data,no data,no data
Samsung,Gear S3 classic,380,2016,49,46,59,No,no data,no data,1.3,360 x 360,Tizen-based wearable platform 4.0,Exynos 7270,Dual-core 1.0 GHz,no data,No,no data,4,no data,no data,no data,no data,no data,,No,Yes,No,260,no data,no data,no data,no data
Samsung,Gear S3 frontier,380,2016,49,46,63,No,no data,no data,1.3,360 x 360,Tizen-based wearable platform 4.0,Exynos 7270,Dual-core 1.0 GHz,no data,No,no data,4,no data,no data,no data,no data,no data,,No,Yes,No,210,no data,no data,no data,no data
Samsung,Gear S3 frontier LTE,380,2016,49,46,63,Electronic SIM card (eSIM),no data,no data,1.3,360 x 360,Tizen-based wearable platform 4.0,Exynos 7270,Dual-core 1.0 GHz,no data,No,no data,4,no data,no data,no data,no data,no data,,No,Yes,No,300,no data,no data,no data,no data
Samsung,Galaxy J5 Prime,2400,2016,142.8,69.5,143,"Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5,720 x 1280,"Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Exynos 7570 Quad (14 nm),Quad-core 1.4 GHz Cortex-A53,Mali-T720 MP2,"microSD, up to 256 GB (dedicated slot)",no data,16/32,13,1080,5,no data,no data,,"microUSB 2.0, USB On-The-Go",No,Yes,120,no data,no data,no data,no data
Samsung,Galaxy J7 Prime,3300,2016,151.7,75,167,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.5,1080 x 1920,"Android 6.0.1 (Marshmallow), upgradable to 7.0 (Nougat)",Exynos 7870 Octa (14 nm),Octa-core 1.6 GHz Cortex-A53,Mali-T830 MP1,"microSD, up to 256 GB (dedicated slot)",no data,16/32,13,1080,8,no data,no data,,"microUSB 2.0, USB On-The-Go",No,Yes,140,no data,no data,no data,no data
Samsung,Z2,1500,2016,121.5,63,127,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,4,480 x 800,Tizen 2.4,Spreadtrum SC9830,Quad-core 1.5 GHz Cortex-A7,Mali-400MP2,"microSD, up to 200 GB (dedicated slot)",no data,8,5,720,no data,no data,no data,,microUSB 2.0,No,No,80,no data,no data,no data,no data
Samsung,Galaxy Note7 (USA),3500,2016,153.5,73.9,169,Nano-SIM,no data,no data,5.7,1440 x 2560,Android 6.0.1 (Marshmallow); TouchWiz UI,Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,"microSD, up to 512 GB (dedicated slot)",no data,64,12,2160,5,no data,no data,,"3.1, Type-C 1.0 reversible connector",Yes,Yes,760,33520,69,no data,81
Samsung,Galaxy Note7,3500,2016,153.5,73.9,169,"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.7,1440 x 2560,Android 6.0.1 (Marshmallow); TouchWiz UI,Exynos 8890 Octa (14 nm),Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),Mali-T880 MP12,"microSD, up to 512 GB (uses shared SIM slot) - dual SIM model only",no data,64,12,2160,5,no data,no data,,"3.1, Type-C 1.0 reversible connector",Yes,Yes,850,32648,69,-92.8,90
Samsung,Galaxy On7 Pro,3000,2016,152,78,172,"Hybrid Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5.5,720 x 1280,Android 6.0.1 (Marshmallow),Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,"microSD, up to 256 GB (uses shared SIM slot)",no data,16,13,1080,5,no data,no data,,microUSB 2.0,No,No,150,no data,no data,no data,no data
Samsung,Galaxy On5 Pro,2600,2016,142.3,72.1,149,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5,720 x 1280,Android 6.0 (Marshmallow),Exynos 3475 Quad (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-T720,"microSD, up to 256 GB (dedicated slot)",no data,16,8,1080,5,no data,no data,,microUSB 2.0,No,No,120,no data,no data,no data,no data
Samsung,Galaxy Tab J,4000,2016,186.9,108.8,289,Micro-SIM,no data,no data,7,800 x 1280,Android 5.1 (Lollipop),Spreadtrum SC8830,Quad-core 1.5 GHz Cortex-A7,Mali-400MP2,"microSD, up to 256 GB (dedicated slot)",no data,8,8,1080,2,no data,no data,,"microUSB 2.0, USB On-The-Go",No,No,no data,no data,no data,no data,no data
Samsung,Galaxy J Max,4000,2016,186.9,108.8,289,"Dual SIM (Nano-SIM, dual stand-by)",no data,no data,7,800 x 1280,Android 5.1 (Lollipop),Spreadtrum SC8830,Quad-core 1.5 GHz Cortex-A7,Mali-400MP2,"microSD, up to 256 GB (dedicated slot)",no data,8,8,720,2,no data,no data,,"microUSB 2.0, USB On-The-Go",No,No,150,no data,no data,no data,no data
Samsung,Galaxy J2 Pro (2016),2600,2016,142.4,71.1,138,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5,720 x 1280,Android 6.0.1 (Marshmallow),Spreadtrum SC8830,Quad-core 1.5 GHz Cortex-A7,Mali-400MP2,"microSD, up to 128 GB (dedicated slot)",no data,16,8,720,5,no data,no data,,"microUSB 2.0, USB On-The-Go",No,No,140,no data,no data,no data,no data
Samsung,Galaxy J2 (2016),2600,2016,142.4,71.1,138,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5,720 x 1280,Android 6.0.1 (Marshmallow),Spreadtrum SC8830,Quad-core 1.5 GHz Cortex-A7,Mali-400MP2,"microSD, up to 128 GB (dedicated slot)",no data,8,8,720,5,no data,no data,,microUSB 2.0,No,No,120,1419,no data,no data,no data
Samsung,Z3 Corporate,2600,2016,141.5,69.9,no data,"Hybrid Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5,720 x 1280,Tizen 2.4,Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,"microSD, up to 128 GB (uses shared SIM slot)",no data,8,8,1080,5,no data,no data,,"microUSB 2.0, USB On-The-Go",No,No,200,no data,no data,no data,no data
Samsung,Galaxy Xcover 3 G389F,2200,2016,132.9,70.1,154,Micro-SIM,no data,no data,4.5,480 x 800,Android 6.0 (Marshmallow),Exynos 3475 Quad (28 nm),Quad-core 1.3 GHz Cortex-A53,Mali-T720,"microSD, up to 256 GB (dedicated slot)",no data,8,5,720,2,no data,no data,,microUSB 2.0,Yes,No,200,no data,no data,no data,no data
Samsung,Galaxy S7 active,4000,2016,148.8,74.9,184.8,Nano-SIM,no data,no data,5.1,1440 x 2560,"Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat); TouchWiz UI",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,"microSD, up to 512 GB (dedicated slot)",no data,32,12,2160,5,no data,no data,,"microUSB 2.0, USB Host",Yes,Yes,360,32362,72,-94.3,96
Samsung,Galaxy J3 Pro,2600,2016,142.2,71.3,139,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5,720 x 1280,Android 5.1 (Lollipop),Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,"microSD, up to 256 GB (dedicated slot)",no data,16,8,1080,5,no data,no data,,"microUSB 2.0, USB On-The-Go",Yes,No,130,no data,no data,no data,no data
Samsung,Galaxy C7,3300,2016,156.6,77.2,169,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.7,1080 x 1920,"Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,"microSD, up to 256 GB (uses shared SIM slot)",no data,32/64,16,1080,8,no data,no data,,microUSB 2.0,Yes,Yes,250,10445,67,no data,100
Samsung,Galaxy C5,2600,2016,145.9,72,143,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",no data,no data,5.2,1080 x 1920,"Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Qualcomm MSM8952 Snapdragon 617 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53),Adreno 405,"microSD, up to 256 GB (uses shared SIM slot)",no data,32/64,16,1080,8,no data,no data,,microUSB 2.0,Yes,Yes,220,5039,67,no data,75
Samsung,Galaxy A9 Pro (2016),5000,2016,161.7,80.9,210,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",no data,no data,6,1080 x 1920,"Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo); Experience UI 9",Qualcomm MSM8976 Snapdragon 652 (28 nm),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Adreno 510,"microSD, up to 256 GB (dedicated slot)",no data,32,16,1080,8,1080,no data,,microUSB 2.0,Yes,Yes,300,no data,no data,no data,no data
Samsung,Galaxy J7 (2016),3300,2016,151.7,76,170,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5.5,720 x 1280,"Android 6.0.1 (Marshmallow), upgradable to Android 8.1 (Oreo)",Qualcomm MSM8952 Snapdragon 617 (28 nm)<br>Exynos 7870 Octa (14 nm),Octa-core (4x1.6 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)<br>Octa-core 1.6 GHz Cortex-A53,Adreno 405<br>Mali-T830 MP1,"microSD, up to 256 GB (dedicated slot)",no data,16,13,1080,5,no data,no data,,"microUSB 2.0, USB On-The-Go",Yes,No,230,11199,64,-92.4,101
Samsung,Galaxy J5 (2016),3100,2016,145.8,72.3,159,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5.2,720 x 1280,"Android 6.0.1 (Marshmallow), upgradable to 7.1.1 (Nougat)",Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,"microSD, up to 256 GB (dedicated slot)",no data,16,13,1080,5,no data,no data,,"microUSB 2.0, USB On-The-Go",Yes,No,190,no data,66,-92.4,66
Samsung,Galaxy Tab A 10.1 (2016),7300,2016,254.2,155.3,525,Nano-SIM,no data,no data,10.1,1200 x 1920,"Android 6.0 (Marshmallow), upgradable to Android 8.1 (Oreo)",Exynos 7870 Octa (14 nm),Octa-core (4x1.6 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T830 MP2,"microSD, up to 256 GB (dedicated slot)",no data,16/32,8,1080,2,1080,no data,,microUSB 2.0,No,No,220,no data,no data,no data,no data
Samsung,Galaxy Tab A 7.0 (2016),4000,2016,186.9,108.8,283,Micro-SIM,no data,no data,7,800 x 1280,Android 5.1.1 (Lollipop),Qualcomm MSM8916 Snapdragon 410 (28 nm)<br>Spreadtrum SC9830,Quad-core 1.3 GHz Cortex-A53<br>Quad-core 1.5 GHz Cortex-A7,Adreno 306<br>Mali-400MP2,"microSD, up to 256 GB (dedicated slot)",no data,8,5,720,2,no data,no data,,microUSB 2.0,No,No,130,no data,no data,no data,no data
Samsung,Galaxy S7,3000,2016,142.4,69.6,152,"Single SIM (Nano-SIM) - G930F<br>Hybrid Dual SIM (Nano-SIM, dual stand-by) - G930FD",no data,no data,5.1,1440 x 2560,"Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo); TouchWiz UI",Exynos 8890 Octa (14 nm),Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),Mali-T880 MP12,"microSD, up to 256 GB (uses shared SIM slot) - dual SIM model only",no data,32/64,12,2160,5,no data,no data,,"microUSB 2.0, USB Host",Yes,Yes,290,32345,69,-92.5,80
Samsung,Galaxy S7 edge,3600,2016,150.9,72.6,157,"Single SIM (Nano-SIM) - G935F, G935W8<br>Hybrid Dual SIM (Nano-SIM, dual stand-by) - G935FD",no data,no data,5.5,1440 x 2560,"Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo); TouchWiz UI","Qualcomm MSM8996 Snapdragon 820 (14 nm) - G9350<br>Exynos 8890 Octa (14 nm) - G935FD, G935F, G935W8","Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo) - G9350<br>Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53) - G935FD, G935F, G935W8","Adreno 530 - G9350<br>Mali-T880 MP12 - G935FD, G935F, G935W8","microSD, up to 512 GB (uses shared SIM slot) - dual SIM model only",no data,32/64/128,12,2160,5,no data,no data,,"microUSB 2.0, USB Host",Yes,Yes,400,28480,70,-92.5,92
Samsung,Galaxy S7 edge (USA),3600,2016,150.9,72.6,157,Nano-SIM,no data,no data,5.5,1440 x 2560,"Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo); TouchWiz UI",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,"microSD, up to 512 GB (dedicated slot)",no data,32,12,2160,5,no data,no data,,"microUSB 2.0, USB Host",Yes,Yes,350,no data,no data,no data,87
Samsung,Galaxy S7 (USA),3000,2016,142.4,69.6,152,Nano-SIM,no data,no data,5.1,1440 x 2560,"Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo); TouchWiz UI",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,"microSD, up to 512 GB (dedicated slot)",no data,32,12,2160,5,no data,no data,,"microUSB 2.0, USB Host",Yes,Yes,320,no data,no data,no data,no data
Samsung,Galaxy J1 Nxt,1500,2016,126.6,63.1,123,"Hybrid Dual SIM (Micro-SIM, dual stand-by)",no data,no data,4,480 x 800,Android 5.1 (Lollipop),Spreadtrum SC9830,Quad-core 1.2 GHz Cortex-A7,Mali-400MP2,"microSD, up to 256 GB (uses shared SIM slot)",no data,8,5,720,no data,no data,no data,,microUSB 2.0,No,No,90,no data,no data,no data,no data
